iteration: 300000, loss fn: 0.10623179376125336
iteration: 300608, loss fn: 0.05282345414161682
iteration: 300609, loss fn: 0.0687081441283226
iteration: 300610, loss fn: 0.07276938110589981
iteration: 300611, loss fn: 0.07019513845443726
iteration: 300612, loss fn: 0.06667304039001465
iteration: 300613, loss fn: 0.04645803943276405
iteration: 300614, loss fn: 0.10407356172800064
iteration: 300615, loss fn: 0.06670744717121124
iteration: 300616, loss fn: 0.01652384363114834
iteration: 300617, loss fn: 0.052274882793426514
iteration: 300618, loss fn: 0.04994284361600876
iteration: 300619, loss fn: 0.047460902482271194
iteration: 300620, loss fn: 0.0512399822473526
iteration: 300621, loss fn: 0.034594859927892685
iteration: 300622, loss fn: 0.04868203401565552
iteration: 300623, loss fn: 0.06991247832775116
iteration: 300624, loss fn: 0.057631902396678925
iteration: 300625, loss fn: 0.07161208987236023
iteration: 300626, loss fn: 0.03166574612259865
iteration: 300627, loss fn: 0.05551144853234291
iteration: 300628, loss fn: 0.08841408044099808
iteration: 300629, loss fn: 0.07090530544519424
iteration: 300630, loss fn: 0.08963674306869507
iteration: 300631, loss fn: 0.05207165703177452
iteration: 300632, loss fn: 0.08035951852798462
iteration: 300633, loss fn: 0.021635346114635468
iteration: 300634, loss fn: 0.06137607991695404
iteration: 300635, loss fn: 0.06023356318473816
iteration: 300636, loss fn: 0.0597819983959198
iteration: 300637, loss fn: 0.09579261392354965
iteration: 300638, loss fn: 0.06487185508012772
iteration: 300639, loss fn: 0.04192985221743584
iteration: 300640, loss fn: 0.03081134893000126
iteration: 300641, loss fn: 0.046319276094436646
iteration: 300642, loss fn: 0.039290010929107666
iteration: 300643, loss fn: 0.031984854489564896
iteration: 300644, loss fn: 0.06012517213821411
iteration: 300645, loss fn: 0.024968711659312248
iteration: 300646, loss fn: 0.06851211190223694
iteration: 300647, loss fn: 0.07482941448688507
iteration: 300648, loss fn: 0.0501205250620842
iteration: 300649, loss fn: 0.0668395534157753
iteration: 300650, loss fn: 0.06244508922100067
iteration: 300651, loss fn: 0.05585953965783119
iteration: 300652, loss fn: 0.03908143937587738
iteration: 300653, loss fn: 0.05006138235330582
iteration: 300654, loss fn: 0.020298050716519356
iteration: 300655, loss fn: 0.06723674386739731
iteration: 300656, loss fn: 0.10966971516609192
iteration: 300657, loss fn: 0.0804930180311203
iteration: 300658, loss fn: 0.10233960300683975
iteration: 300659, loss fn: 0.05320004001259804
iteration: 300660, loss fn: 0.08627467602491379
iteration: 300661, loss fn: 0.10997731983661652
iteration: 300662, loss fn: 0.05979644134640694
iteration: 300663, loss fn: 0.08814705163240433
iteration: 300664, loss fn: 0.07446178793907166
iteration: 300665, loss fn: 0.0706252008676529
iteration: 300666, loss fn: 0.03377831354737282
iteration: 300667, loss fn: 0.018329624086618423
iteration: 300668, loss fn: 0.07709042727947235
iteration: 300669, loss fn: 0.04766083508729935
iteration: 300670, loss fn: 0.09743907302618027
iteration: 300671, loss fn: 0.035546429455280304
iteration: 300672, loss fn: 0.06252025067806244
iteration: 300673, loss fn: 0.05524129793047905
iteration: 300674, loss fn: 0.053502388298511505
iteration: 300675, loss fn: 0.0800437331199646
iteration: 300676, loss fn: 0.05887285992503166
iteration: 300677, loss fn: 0.09113612771034241
iteration: 300678, loss fn: 0.03455151617527008
iteration: 300679, loss fn: 0.04544118046760559
iteration: 300680, loss fn: 0.058625537902116776
iteration: 300681, loss fn: 0.0442359484732151
iteration: 300682, loss fn: 0.024080177769064903
iteration: 300683, loss fn: 0.05374395102262497
iteration: 300684, loss fn: 0.09176342189311981
iteration: 300685, loss fn: 0.037370529025793076
iteration: 300686, loss fn: 0.03098295070230961
iteration: 300687, loss fn: 0.058215878903865814
iteration: 300688, loss fn: 0.08015216141939163
iteration: 300689, loss fn: 0.05736500397324562
iteration: 300690, loss fn: 0.10876630246639252
iteration: 300691, loss fn: 0.12529338896274567
iteration: 300692, loss fn: 0.053080230951309204
iteration: 300693, loss fn: 0.0355856716632843
iteration: 300694, loss fn: 0.07678277790546417
iteration: 300695, loss fn: 0.06104106083512306
iteration: 300696, loss fn: 0.03955323249101639
iteration: 300697, loss fn: 0.07324939221143723
iteration: 300698, loss fn: 0.0709836408495903
iteration: 300699, loss fn: 0.072869211435318
iteration: 300700, loss fn: 0.04940244182944298
iteration: 300701, loss fn: 0.07094467431306839
iteration: 300702, loss fn: 0.036094095557928085
iteration: 300703, loss fn: 0.052563246339559555
iteration: 300704, loss fn: 0.06503992527723312
iteration: 300705, loss fn: 0.07347054779529572
iteration: 300706, loss fn: 0.11626522988080978
iteration: 300707, loss fn: 0.04125051945447922
iteration: 300708, loss fn: 0.1143028512597084
iteration: 300709, loss fn: 0.010321644134819508
iteration: 300710, loss fn: 0.07627972960472107
iteration: 300711, loss fn: 0.038655076175928116
iteration: 300712, loss fn: 0.09449667483568192
iteration: 300713, loss fn: 0.058295972645282745
iteration: 300714, loss fn: 0.08706343173980713
iteration: 300715, loss fn: 0.034878794103860855
iteration: 300716, loss fn: 0.06888384371995926
iteration: 300717, loss fn: 0.0532379075884819
iteration: 300718, loss fn: 0.03511367365717888
iteration: 300719, loss fn: 0.06414372473955154
iteration: 300720, loss fn: 0.08485563844442368
iteration: 300721, loss fn: 0.053872670978307724
iteration: 300722, loss fn: 0.06025121733546257
iteration: 300723, loss fn: 0.017662839964032173
iteration: 300724, loss fn: 0.07648372650146484
iteration: 300725, loss fn: 0.09447062760591507
iteration: 300726, loss fn: 0.04336709901690483
iteration: 300727, loss fn: 0.08169537782669067
iteration: 300728, loss fn: 0.04356184974312782
iteration: 300729, loss fn: 0.031218985095620155
iteration: 300730, loss fn: 0.10249105840921402
iteration: 300731, loss fn: 0.0537777915596962
iteration: 300732, loss fn: 0.05801680311560631
iteration: 300733, loss fn: 0.027950769290328026
iteration: 300734, loss fn: 0.03564943000674248
iteration: 300735, loss fn: 0.08188540488481522
iteration: 300736, loss fn: 0.0789855420589447
iteration: 300737, loss fn: 0.039946191012859344
iteration: 300738, loss fn: 0.06866616010665894
iteration: 300739, loss fn: 0.09212205559015274
iteration: 300740, loss fn: 0.04303000122308731
iteration: 300741, loss fn: 0.07916077226400375
iteration: 300742, loss fn: 0.10634925216436386
iteration: 300743, loss fn: 0.08620502054691315
iteration: 300744, loss fn: 0.08210979402065277
iteration: 300745, loss fn: 0.06877783685922623
iteration: 300746, loss fn: 0.06228009611368179
iteration: 300747, loss fn: 0.046882811933755875
iteration: 300748, loss fn: 0.058246128261089325
iteration: 300749, loss fn: 0.0696299597620964
iteration: 300750, loss fn: 0.055080920457839966
iteration: 300751, loss fn: 0.051734454929828644
iteration: 300752, loss fn: 0.024074237793684006
iteration: 300753, loss fn: 0.046517424285411835
iteration: 300754, loss fn: 0.07350524514913559
iteration: 300755, loss fn: 0.06372665613889694
iteration: 300756, loss fn: 0.037547625601291656
iteration: 300757, loss fn: 0.07672284543514252
iteration: 300758, loss fn: 0.0429658368229866
iteration: 300759, loss fn: 0.0679316520690918
iteration: 300760, loss fn: 0.043546341359615326
iteration: 300761, loss fn: 0.0398605614900589
iteration: 300762, loss fn: 0.059789322316646576
iteration: 300763, loss fn: 0.1008695662021637
iteration: 300764, loss fn: 0.04664137586951256
iteration: 300765, loss fn: 0.048627179116010666
iteration: 300766, loss fn: 0.04629040136933327
iteration: 300767, loss fn: 0.03380921110510826
iteration: 300768, loss fn: 0.08256034553050995
iteration: 300769, loss fn: 0.057729508727788925
iteration: 300770, loss fn: 0.0681992620229721
iteration: 300771, loss fn: 0.0736621543765068
iteration: 300772, loss fn: 0.049474239349365234
iteration: 300773, loss fn: 0.019147422164678574
iteration: 300774, loss fn: 0.0671020895242691
iteration: 300775, loss fn: 0.08363168686628342
iteration: 300776, loss fn: 0.09001118689775467
iteration: 300777, loss fn: 0.059568483382463455
iteration: 300778, loss fn: 0.08869656175374985
iteration: 300779, loss fn: 0.06666635721921921
iteration: 300780, loss fn: 0.05466059222817421
iteration: 300781, loss fn: 0.11612080782651901
iteration: 300782, loss fn: 0.050592053681612015
iteration: 300783, loss fn: 0.05851000174880028
iteration: 300784, loss fn: 0.06092420592904091
iteration: 300785, loss fn: 0.0401688814163208
iteration: 300786, loss fn: 0.03194648399949074
iteration: 300787, loss fn: 0.040835779160261154
iteration: 300788, loss fn: 0.05713237449526787
iteration: 300789, loss fn: 0.04192167893052101
iteration: 300790, loss fn: 0.03447742760181427
iteration: 300791, loss fn: 0.04580498859286308
iteration: 300792, loss fn: 0.05980899930000305
iteration: 300793, loss fn: 0.021490298211574554
iteration: 300794, loss fn: 0.04334381967782974
iteration: 300795, loss fn: 0.07963427156209946
iteration: 300796, loss fn: 0.022967269644141197
iteration: 300797, loss fn: 0.05173119530081749
iteration: 300798, loss fn: 0.0407683327794075
iteration: 300799, loss fn: 0.06487535685300827
iteration: 300800, loss fn: 0.04742901399731636
iteration: 300801, loss fn: 0.04488006979227066
iteration: 300802, loss fn: 0.035934168845415115
iteration: 300803, loss fn: 0.06714244186878204
iteration: 300804, loss fn: 0.04527335613965988
iteration: 300805, loss fn: 0.0734606385231018
iteration: 300806, loss fn: 0.04516996070742607
iteration: 300807, loss fn: 0.06684491783380508
iteration: 300808, loss fn: 0.06620943546295166
iteration: 300809, loss fn: 0.09331972897052765
iteration: 300810, loss fn: 0.05829552561044693
iteration: 300811, loss fn: 0.03480811417102814
iteration: 300812, loss fn: 0.07747417688369751
iteration: 300813, loss fn: 0.11339159309864044
iteration: 300814, loss fn: 0.04650679975748062
iteration: 300815, loss fn: 0.06038340926170349
iteration: 300816, loss fn: 0.05387524887919426
iteration: 300817, loss fn: 0.09207262098789215
iteration: 300818, loss fn: 0.09996639937162399
iteration: 300819, loss fn: 0.10805826634168625
iteration: 300820, loss fn: 0.09485653787851334
iteration: 300821, loss fn: 0.05678747594356537
iteration: 300822, loss fn: 0.08863024413585663
iteration: 300823, loss fn: 0.05597015097737312
iteration: 300824, loss fn: 0.08507468551397324
iteration: 300825, loss fn: 0.06291209161281586
iteration: 300826, loss fn: 0.016290493309497833
iteration: 300827, loss fn: 0.06738565117120743
iteration: 300828, loss fn: 0.07370349019765854
iteration: 300829, loss fn: 0.03312567248940468
iteration: 300830, loss fn: 0.058620139956474304
iteration: 300831, loss fn: 0.03406296670436859
iteration: 300832, loss fn: 0.030548907816410065
iteration: 300833, loss fn: 0.07589024305343628
iteration: 300834, loss fn: 0.11397991329431534
iteration: 300835, loss fn: 0.0981413871049881
iteration: 300836, loss fn: 0.07007946074008942
iteration: 300837, loss fn: 0.08169148862361908
iteration: 300838, loss fn: 0.08445952832698822
iteration: 300839, loss fn: 0.05960269272327423
iteration: 300840, loss fn: 0.08940791338682175
iteration: 300841, loss fn: 0.04358231648802757
iteration: 300842, loss fn: 0.10430541634559631
iteration: 300843, loss fn: 0.07593099772930145
iteration: 300844, loss fn: 0.09696865826845169
iteration: 300845, loss fn: 0.09062250703573227
iteration: 300846, loss fn: 0.032222144305706024
iteration: 300847, loss fn: 0.04929650202393532
iteration: 300848, loss fn: 0.051913514733314514
iteration: 300849, loss fn: 0.07258834689855576
iteration: 300850, loss fn: 0.049155618995428085
iteration: 300851, loss fn: 0.04532700404524803
iteration: 300852, loss fn: 0.04172520339488983
iteration: 300853, loss fn: 0.055896058678627014
iteration: 300854, loss fn: 0.08117407560348511
iteration: 300855, loss fn: 0.05459523946046829
iteration: 300856, loss fn: 0.03884236514568329
iteration: 300857, loss fn: 0.05025505647063255
iteration: 300858, loss fn: 0.06201229244470596
iteration: 300859, loss fn: 0.06697452813386917
iteration: 300860, loss fn: 0.09555595368146896
iteration: 300861, loss fn: 0.06495647877454758
iteration: 300862, loss fn: 0.02353447861969471
iteration: 300863, loss fn: 0.026898903772234917
iteration: 300864, loss fn: 0.04709349200129509
iteration: 300865, loss fn: 0.08817237615585327
iteration: 300866, loss fn: 0.039205681532621384
iteration: 300867, loss fn: 0.026074308902025223
iteration: 300868, loss fn: 0.08322438597679138
iteration: 300869, loss fn: 0.039740029722452164
iteration: 300870, loss fn: 0.035387083888053894
iteration: 300871, loss fn: 0.035466067492961884
iteration: 300872, loss fn: 0.03940058499574661
iteration: 300873, loss fn: 0.04901537671685219
iteration: 300874, loss fn: 0.08886577934026718
iteration: 300875, loss fn: 0.023577909916639328
iteration: 300876, loss fn: 0.07389765977859497
iteration: 300877, loss fn: 0.05655607953667641
iteration: 300878, loss fn: 0.05625462159514427
iteration: 300879, loss fn: 0.011720743961632252
iteration: 300880, loss fn: 0.05287933349609375
iteration: 300881, loss fn: 0.08146069198846817
iteration: 300882, loss fn: 0.06077396497130394
iteration: 300883, loss fn: 0.0407421700656414
iteration: 300884, loss fn: 0.04926668852567673
iteration: 300885, loss fn: 0.06469748914241791
iteration: 300886, loss fn: 0.018459703773260117
iteration: 300887, loss fn: 0.056404974311590195
iteration: 300888, loss fn: 0.03430711105465889
iteration: 300889, loss fn: 0.03036549687385559
iteration: 300890, loss fn: 0.045071445405483246
iteration: 300891, loss fn: 0.03628610074520111
iteration: 300892, loss fn: 0.034513700753450394
iteration: 300893, loss fn: 0.06868580728769302
iteration: 300894, loss fn: 0.023243878036737442
iteration: 300895, loss fn: 0.049131814390420914
iteration: 300896, loss fn: 0.06706124544143677
iteration: 300897, loss fn: 0.04028528556227684
iteration: 300898, loss fn: 0.057041436433792114
iteration: 300899, loss fn: 0.07312708348035812
iteration: 300900, loss fn: 0.08160178363323212
iteration: 300901, loss fn: 0.05850492790341377
iteration: 300902, loss fn: 0.05966819077730179
iteration: 300903, loss fn: 0.03168325126171112
iteration: 300904, loss fn: 0.05429701507091522
iteration: 300905, loss fn: 0.06736759841442108
iteration: 300906, loss fn: 0.05911829322576523
iteration: 300907, loss fn: 0.0634424239397049
iteration: 300908, loss fn: 0.06938543915748596
iteration: 300909, loss fn: 0.05276687815785408
iteration: 300910, loss fn: 0.08630508184432983
iteration: 300911, loss fn: 0.07430952787399292
iteration: 300912, loss fn: 0.06300073862075806
iteration: 300913, loss fn: 0.07725746929645538
iteration: 300914, loss fn: 0.09652691334486008
iteration: 300915, loss fn: 0.09358282387256622
iteration: 300916, loss fn: 0.048691216856241226
iteration: 300917, loss fn: 0.06953746825456619
iteration: 300918, loss fn: 0.0726027861237526
iteration: 300919, loss fn: 0.04095863550901413
iteration: 300920, loss fn: 0.04903231933712959
iteration: 300921, loss fn: 0.08139681816101074
iteration: 300922, loss fn: 0.02944665588438511
iteration: 300923, loss fn: 0.06196467578411102
iteration: 300924, loss fn: 0.07321754842996597
iteration: 300925, loss fn: 0.04907878860831261
iteration: 300926, loss fn: 0.04816427826881409
iteration: 300927, loss fn: 0.043314311653375626
iteration: 300928, loss fn: 0.12561430037021637
iteration: 300929, loss fn: 0.1022723913192749
iteration: 300930, loss fn: 0.03976886719465256
iteration: 300931, loss fn: 0.09142634272575378
iteration: 300932, loss fn: 0.05854804441332817
iteration: 300933, loss fn: 0.04999144375324249
iteration: 300934, loss fn: 0.0778006985783577
iteration: 300935, loss fn: 0.02881224825978279
iteration: 300936, loss fn: 0.07877183705568314
iteration: 300937, loss fn: 0.048338476568460464
iteration: 300938, loss fn: 0.04940522089600563
iteration: 300939, loss fn: 0.046414826065301895
iteration: 300940, loss fn: 0.07256744801998138
iteration: 300941, loss fn: 0.03492475673556328
iteration: 300942, loss fn: 0.06358082592487335
iteration: 300943, loss fn: 0.045063316822052
iteration: 300944, loss fn: 0.04284566640853882
iteration: 300945, loss fn: 0.04773879051208496
iteration: 300946, loss fn: 0.06383921205997467
iteration: 300947, loss fn: 0.023718930780887604
iteration: 300948, loss fn: 0.03830147162079811
iteration: 300949, loss fn: 0.056626781821250916
iteration: 300950, loss fn: 0.05306003615260124
iteration: 300951, loss fn: 0.08666734397411346
iteration: 300952, loss fn: 0.0795484408736229
iteration: 300953, loss fn: 0.07966982573270798
iteration: 300954, loss fn: 0.07048048824071884
iteration: 300955, loss fn: 0.03957229107618332
iteration: 300956, loss fn: 0.05625459551811218
iteration: 300957, loss fn: 0.07013177126646042
iteration: 300958, loss fn: 0.0589742548763752
iteration: 300959, loss fn: 0.035377137362957
iteration: 300960, loss fn: 0.06837566941976547
iteration: 300961, loss fn: 0.06317811459302902
iteration: 300962, loss fn: 0.05199866369366646
iteration: 300963, loss fn: 0.042593374848365784
iteration: 300964, loss fn: 0.06499189883470535
iteration: 300965, loss fn: 0.0777706503868103
iteration: 300966, loss fn: 0.09908891469240189
iteration: 300967, loss fn: 0.062166228890419006
iteration: 300968, loss fn: 0.05706223100423813
iteration: 300969, loss fn: 0.05828561261296272
iteration: 300970, loss fn: 0.08232839405536652
iteration: 300971, loss fn: 0.12807676196098328
iteration: 300972, loss fn: 0.051603153347969055
iteration: 300973, loss fn: 0.0937800407409668
iteration: 300974, loss fn: 0.057298459112644196
iteration: 300975, loss fn: 0.06384284794330597
iteration: 300976, loss fn: 0.06597385555505753
iteration: 300977, loss fn: 0.06529495120048523
iteration: 300978, loss fn: 0.08619599789381027
iteration: 300979, loss fn: 0.05581723526120186
iteration: 300980, loss fn: 0.06070870906114578
iteration: 300981, loss fn: 0.03222065046429634
iteration: 300982, loss fn: 0.06724508851766586
iteration: 300983, loss fn: 0.06193676218390465
iteration: 300984, loss fn: 0.052342385053634644
iteration: 300985, loss fn: 0.08762483298778534
iteration: 300986, loss fn: 0.07182266563177109
iteration: 300987, loss fn: 0.08544443547725677
iteration: 300988, loss fn: 0.03969105705618858
iteration: 300989, loss fn: 0.04586814343929291
iteration: 300990, loss fn: 0.02421780303120613
iteration: 300991, loss fn: 0.05651146546006203
iteration: 300992, loss fn: 0.0584239736199379
iteration: 300993, loss fn: 0.11681823432445526
iteration: 300994, loss fn: 0.04976179823279381
iteration: 300995, loss fn: 0.05356350168585777
iteration: 300996, loss fn: 0.042810115963220596
iteration: 300997, loss fn: 0.08592303842306137
iteration: 300998, loss fn: 0.05042514204978943
iteration: 300999, loss fn: 0.03546735644340515
iteration: 301000, loss fn: 0.0491861067712307
iteration: 301001, loss fn: 0.049910057336091995
iteration: 301002, loss fn: 0.06284736841917038
iteration: 301003, loss fn: 0.04103884473443031
iteration: 301004, loss fn: 0.0405166931450367
iteration: 301005, loss fn: 0.07203396409749985
iteration: 301006, loss fn: 0.07798435539007187
iteration: 301007, loss fn: 0.043621595948934555
iteration: 301008, loss fn: 0.04458693042397499
iteration: 301009, loss fn: 0.05785302072763443
iteration: 301010, loss fn: 0.10097822546958923
iteration: 301011, loss fn: 0.07310425490140915
iteration: 301012, loss fn: 0.07985584437847137
iteration: 301013, loss fn: 0.04529689997434616
iteration: 301014, loss fn: 0.05637602135539055
iteration: 301015, loss fn: 0.08167332410812378
iteration: 301016, loss fn: 0.02472708933055401
iteration: 301017, loss fn: 0.054393310099840164
iteration: 301018, loss fn: 0.03911465033888817
iteration: 301019, loss fn: 0.05241869017481804
iteration: 301020, loss fn: 0.041165173053741455
iteration: 301021, loss fn: 0.07930333912372589
iteration: 301022, loss fn: 0.06150254234671593
iteration: 301023, loss fn: 0.059612296521663666
iteration: 301024, loss fn: 0.05558839067816734
iteration: 301025, loss fn: 0.07297755032777786
iteration: 301026, loss fn: 0.05576511472463608
iteration: 301027, loss fn: 0.08126528561115265
iteration: 301028, loss fn: 0.043114855885505676
iteration: 301029, loss fn: 0.06372035294771194
iteration: 301030, loss fn: 0.09651664644479752
iteration: 301031, loss fn: 0.03531322255730629
iteration: 301032, loss fn: 0.07868719846010208
iteration: 301033, loss fn: 0.05964360386133194
iteration: 301034, loss fn: 0.0659259557723999
iteration: 301035, loss fn: 0.030301066115498543
iteration: 301036, loss fn: 0.0791732519865036
iteration: 301037, loss fn: 0.08255506306886673
iteration: 301038, loss fn: 0.08494683355093002
iteration: 301039, loss fn: 0.050515152513980865
iteration: 301040, loss fn: 0.060827575623989105
iteration: 301041, loss fn: 0.07167305797338486
iteration: 301042, loss fn: 0.04615535959601402
iteration: 301043, loss fn: 0.04962514340877533
iteration: 301044, loss fn: 0.05895523354411125
iteration: 301045, loss fn: 0.040947314351797104
iteration: 301046, loss fn: 0.03719296678900719
iteration: 301047, loss fn: 0.0665542408823967
iteration: 301048, loss fn: 0.03978049010038376
iteration: 301049, loss fn: 0.07301513105630875
iteration: 301050, loss fn: 0.09832917898893356
iteration: 301051, loss fn: 0.0463678315281868
iteration: 301052, loss fn: 0.048211853951215744
iteration: 301053, loss fn: 0.09384819865226746
iteration: 301054, loss fn: 0.051308948546648026
iteration: 301055, loss fn: 0.056307919323444366
iteration: 301056, loss fn: 0.06466638296842575
iteration: 301057, loss fn: 0.049624253064394
iteration: 301058, loss fn: 0.05875176563858986
iteration: 301059, loss fn: 0.07327825576066971
iteration: 301060, loss fn: 0.07484064251184464
iteration: 301061, loss fn: 0.046084191650152206
iteration: 301062, loss fn: 0.04620630294084549
iteration: 301063, loss fn: 0.04399409145116806
iteration: 301064, loss fn: 0.07039079070091248
iteration: 301065, loss fn: 0.09360366314649582
iteration: 301066, loss fn: 0.07581745833158493
iteration: 301067, loss fn: 0.08099807798862457
iteration: 301068, loss fn: 0.02654908411204815
iteration: 301069, loss fn: 0.041168212890625
iteration: 301070, loss fn: 0.0725393071770668
iteration: 301071, loss fn: 0.07414208352565765
iteration: 301072, loss fn: 0.09841189533472061
iteration: 301073, loss fn: 0.037925418466329575
iteration: 301074, loss fn: 0.04751910641789436
iteration: 301075, loss fn: 0.04040439426898956
iteration: 301076, loss fn: 0.08173643797636032
iteration: 301077, loss fn: 0.05561140924692154
iteration: 301078, loss fn: 0.03566933795809746
iteration: 301079, loss fn: 0.04966213181614876
iteration: 301080, loss fn: 0.036001529544591904
iteration: 301081, loss fn: 0.07507909834384918
iteration: 301082, loss fn: 0.04494580999016762
iteration: 301083, loss fn: 0.03877617046236992
iteration: 301084, loss fn: 0.05938108637928963
iteration: 301085, loss fn: 0.05151553452014923
iteration: 301086, loss fn: 0.03653234243392944
iteration: 301087, loss fn: 0.06876654922962189
iteration: 301088, loss fn: 0.058168843388557434
iteration: 301089, loss fn: 0.07282957434654236
iteration: 301090, loss fn: 0.05682995170354843
iteration: 301091, loss fn: 0.047125253826379776
iteration: 301092, loss fn: 0.06397245824337006
iteration: 301093, loss fn: 0.0642460510134697
iteration: 301094, loss fn: 0.054565925151109695
iteration: 301095, loss fn: 0.01725257746875286
iteration: 301096, loss fn: 0.13406461477279663
iteration: 301097, loss fn: 0.0631926879286766
iteration: 301098, loss fn: 0.09597424417734146
iteration: 301099, loss fn: 0.04824124276638031
iteration: 301100, loss fn: 0.08818987011909485
iteration: 301101, loss fn: 0.04127068072557449
iteration: 301102, loss fn: 0.06127026677131653
iteration: 301103, loss fn: 0.05237903445959091
iteration: 301104, loss fn: 0.04461872950196266
iteration: 301105, loss fn: 0.08809709548950195
iteration: 301106, loss fn: 0.06285320222377777
iteration: 301107, loss fn: 0.06051155552268028
iteration: 301108, loss fn: 0.09189383685588837
iteration: 301109, loss fn: 0.045498788356781006
iteration: 301110, loss fn: 0.06633789092302322
iteration: 301111, loss fn: 0.07465210556983948
iteration: 301112, loss fn: 0.057452842593193054
iteration: 301113, loss fn: 0.03903932124376297
iteration: 301114, loss fn: 0.09172853827476501
iteration: 301115, loss fn: 0.07515318691730499
iteration: 301116, loss fn: 0.06517982482910156
iteration: 301117, loss fn: 0.08274628967046738
iteration: 301118, loss fn: 0.03531273826956749
iteration: 301119, loss fn: 0.060661010444164276
iteration: 301120, loss fn: 0.06746775656938553
iteration: 301121, loss fn: 0.031802743673324585
iteration: 301122, loss fn: 0.055157165974378586
iteration: 301123, loss fn: 0.04375838860869408
iteration: 301124, loss fn: 0.0725969672203064
iteration: 301125, loss fn: 0.07697901129722595
iteration: 301126, loss fn: 0.05476118624210358
iteration: 301127, loss fn: 0.04172670096158981
iteration: 301128, loss fn: 0.04072568565607071
iteration: 301129, loss fn: 0.05951521173119545
iteration: 301130, loss fn: 0.07169366627931595
iteration: 301131, loss fn: 0.06722451001405716
iteration: 301132, loss fn: 0.057088129222393036
iteration: 301133, loss fn: 0.03978240489959717
iteration: 301134, loss fn: 0.04062274470925331
iteration: 301135, loss fn: 0.0603083036839962
iteration: 301136, loss fn: 0.06961341202259064
iteration: 301137, loss fn: 0.04737422987818718
iteration: 301138, loss fn: 0.0884016901254654
iteration: 301139, loss fn: 0.051994066685438156
iteration: 301140, loss fn: 0.08634994179010391
iteration: 301141, loss fn: 0.08126045763492584
iteration: 301142, loss fn: 0.056337010115385056
iteration: 301143, loss fn: 0.04506297409534454
iteration: 301144, loss fn: 0.03348178789019585
iteration: 301145, loss fn: 0.016454871743917465
iteration: 301146, loss fn: 0.047241587191820145
iteration: 301147, loss fn: 0.07330451905727386
iteration: 301148, loss fn: 0.052487678825855255
iteration: 301149, loss fn: 0.06414206326007843
iteration: 301150, loss fn: 0.05666792020201683
iteration: 301151, loss fn: 0.07116184383630753
iteration: 301152, loss fn: 0.06687095761299133
iteration: 301153, loss fn: 0.1052733063697815
iteration: 301154, loss fn: 0.05855568125844002
iteration: 301155, loss fn: 0.1082499697804451
iteration: 301156, loss fn: 0.0480746254324913
iteration: 301157, loss fn: 0.06588662415742874
iteration: 301158, loss fn: 0.07649269700050354
iteration: 301159, loss fn: 0.04611333832144737
iteration: 301160, loss fn: 0.07224643230438232
iteration: 301161, loss fn: 0.045670993626117706
iteration: 301162, loss fn: 0.044202931225299835
iteration: 301163, loss fn: 0.06788132339715958
iteration: 301164, loss fn: 0.07769417017698288
iteration: 301165, loss fn: 0.04746389761567116
iteration: 301166, loss fn: 0.10080801695585251
iteration: 301167, loss fn: 0.039683036506175995
iteration: 301168, loss fn: 0.06592490524053574
iteration: 301169, loss fn: 0.029729818925261497
iteration: 301170, loss fn: 0.10642009973526001
iteration: 301171, loss fn: 0.08503022789955139
iteration: 301172, loss fn: 0.07438754290342331
iteration: 301173, loss fn: 0.08242558687925339
iteration: 301174, loss fn: 0.033004678785800934
iteration: 301175, loss fn: 0.10385427623987198
iteration: 301176, loss fn: 0.019517403095960617
iteration: 301177, loss fn: 0.0444876104593277
iteration: 301178, loss fn: 0.05661723017692566
iteration: 301179, loss fn: 0.07515714317560196
iteration: 301180, loss fn: 0.08860546350479126
iteration: 301181, loss fn: 0.052882615476846695
iteration: 301182, loss fn: 0.021670814603567123
iteration: 301183, loss fn: 0.03709471970796585
iteration: 301184, loss fn: 0.033149126917123795
iteration: 301185, loss fn: 0.05995556712150574
iteration: 301186, loss fn: 0.08819176256656647
iteration: 301187, loss fn: 0.053249381482601166
iteration: 301188, loss fn: 0.08410096168518066
iteration: 301189, loss fn: 0.06234881654381752
iteration: 301190, loss fn: 0.04480323940515518
iteration: 301191, loss fn: 0.059232212603092194
iteration: 301192, loss fn: 0.08615053445100784
iteration: 301193, loss fn: 0.07690718024969101
iteration: 301194, loss fn: 0.05899704992771149
iteration: 301195, loss fn: 0.09730071574449539
iteration: 301196, loss fn: 0.06034369021654129
iteration: 301197, loss fn: 0.0835471898317337
iteration: 301198, loss fn: 0.07906603068113327
iteration: 301199, loss fn: 0.0544683113694191
iteration: 301200, loss fn: 0.0706925243139267
iteration: 301201, loss fn: 0.03803373500704765
iteration: 301202, loss fn: 0.05694252625107765
iteration: 301203, loss fn: 0.07455658912658691
iteration: 301204, loss fn: 0.04235198348760605
iteration: 301205, loss fn: 0.06228475645184517
iteration: 301206, loss fn: 0.1021161898970604
iteration: 301207, loss fn: 0.06645626574754715
iteration: 301208, loss fn: 0.10919418185949326
iteration: 301209, loss fn: 0.06436353176832199
iteration: 301210, loss fn: 0.06851483136415482
iteration: 301211, loss fn: 0.07604461163282394
iteration: 301212, loss fn: 0.04735139384865761
iteration: 301213, loss fn: 0.02787051349878311
iteration: 301214, loss fn: 0.06365439295768738
